tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0258701	movie	Kanniyin Sabatham	Kanniyin Sabatham	0	1958	\N	\N	\N
tt0258704	movie	Kattuveeran	Kattuveeran	0	1991	\N	\N	\N
tt0258705	movie	Kavitha	Kavitha	0	1962	\N	\N	\N
tt0258710	movie	Kizhattu Mappillai	Kizhattu Mappillai	0	1936	\N	\N	\N
tt0258714	movie	Kovalan	Kovalan	0	1933	\N	\N	\N
tt0258758	movie	Kuttapathram	Kuttapathram	0	1991	\N	117	Action,Thriller
tt0258761	movie	Last Resort	Last Resort	0	2000	\N	73	Drama,Romance
tt0258770	movie	Lora Nee Evide	Lora Nee Evide	0	1971	\N	\N	\N
tt0258775	movie	Madhuchandra	Madhuchandra	0	1967	\N	148	Comedy,Romance
tt0258777	movie	Madurai Veeran	Madurai Veeran	0	1938	\N	\N	\N
tt0258778	movie	Mahamaya	Mahamaya	0	1944	\N	\N	\N
tt0258779	movie	Maheshwari	Maheshwari	0	1955	\N	135	\N
tt0258783	movie	Mangalya Bhagyam	Mangalya Bhagyam	0	1958	\N	\N	\N
tt0258785	movie	Manoharam	Manoharam	0	2000	\N	\N	Action,Thriller
tt0258786	movie	Maphicha Sakshidar	Maphicha Sakshidar	0	1986	\N	150	Crime,Drama
tt0258787	movie	Mappillai	Mappillai	0	1952	\N	\N	\N
tt0258788	movie	Mappillai Azhaippu	Mappillai Azhaippu	0	1972	\N	126	\N
tt0258791	movie	Marmaveeran	Marmaveeran	0	1956	\N	\N	\N
tt0258793	movie	Marutha Nattu Veeran	Marutha Nattu Veeran	0	1961	\N	\N	Adventure,Drama,Mystery
tt0258796	movie	Mazhe Ghar Mazha Sansar	Mazhe Ghar Mazha Sansar	0	1986	\N	\N	\N
tt0258797	movie	Menaka	Menaka	0	1935	\N	57	Drama
tt0258804	movie	Minor Rajamani	Minor Rajamani	0	1937	\N	\N	\N
tt0258807	movie	Miss Kamala	Miss Kamala	0	1936	\N	\N	\N
tt0258809	movie	Mizhigal	Mizhigal	0	1991	\N	\N	\N
tt0258815	movie	Moorthanyam	Moorthanyam	0	1991	\N	\N	\N
tt0258823	movie	Mumbaicha Fauzdar	Mumbaicha Fauzdar	0	1984	\N	\N	\N
tt0258831	movie	Naga Nandini	Naga Nandini	0	1961	\N	\N	\N
tt0258832	movie	Nandanar	Nandanar	0	1930	\N	\N	\N
tt0258863	movie	Orutharam Randutharam Moonnutharam	Orutharam Randutharam Moonnutharam	0	1991	\N	\N	\N
tt0258871	movie	Parallel College	Parallel College	0	1991	\N	126	Comedy,Drama
tt0258872	movie	Paranjothi	Paranjothi	0	1945	\N	\N	\N
tt0258873	movie	Parijata Pushpaharanam	Parijata Pushpaharanam	0	1932	\N	\N	\N
tt0258879	movie	Peyum Pennum	Peyum Pennum	0	1930	\N	\N	\N
tt0258885	movie	Platform	Zhantai	0	2000	\N	154	Drama,History
tt0258886	movie	Pookkalam Varavayi	Pookkalam Varavayi	0	1991	\N	129	Comedy,Drama,Family
tt0258887	movie	Poonthenaruvi Chuvannu	Poonthenaruvi Chuvannu	0	1991	\N	\N	\N
tt0258890	movie	Prabhavati	Prabhavati	0	1944	\N	\N	\N
tt0258898	movie	Pudhcha Paool	Pudhcha Paool	0	1986	\N	\N	\N
tt0258904	movie	Raat Ki Rani	Raat Ki Rani	0	1935	\N	\N	\N
tt0258906	movie	Ragam Anuragam	Ragam Anuragam	0	1991	\N	95	\N
tt0258908	movie	Raghumaina	Raghumaina	0	1983	\N	\N	\N
tt0258909	movie	Raja Desingu	Raja Desingu	0	1960	\N	161	Adventure,History,War
tt0258910	movie	Rajeshwari	Rajeshwari	0	1930	\N	\N	\N
tt0258911	movie	Rajkumari	Rajkumari	0	1955	\N	\N	\N
tt0258912	movie	Ramalinga Swamigal	Ramalinga Swamigal	0	1939	\N	\N	\N
tt0258913	movie	Rani Lalithangi	Rani Lalithangi	0	1957	\N	\N	\N
tt0258939	movie	Satharam	Satharam	0	1930	\N	\N	\N
tt0258945	movie	Sarja	Sarja	0	1987	\N	\N	History
tt0258946	movie	Sasu Varchad Javai	Sasu Varchad Javai	0	1983	\N	\N	\N
tt0258947	movie	Sati Usha Sundari	Sati Usha Sundari	0	1930	\N	\N	\N
tt0258959	movie	Shapit	Shapit	0	1982	\N	\N	\N
tt0258964	movie	Signet Ring	Signet Ring	0	1931	\N	\N	\N
tt0258966	movie	Singari	Singari	0	1951	\N	\N	Comedy,Drama
tt0258973	movie	Sneh Jyoti	Sneh Jyoti	0	1928	\N	\N	\N
tt0258974	movie	Sogasu Chooda Tharamaa!	Sogasu Chooda Tharamaa!	0	1995	\N	144	Drama,Romance
tt0259039	movie	The Pride of Hindustan	The Pride of Hindustan	0	1931	\N	\N	\N
tt0259051	movie	Thamizhariyum Perumal	Thamizhariyum Perumal	0	1942	\N	\N	\N
tt0259052	movie	Thasippen	Thasippen	0	1942	\N	\N	\N
tt0259055	movie	Thiruneelakantar	Thiruneelakantar	0	1939	\N	214	Biography,Drama,Musical
tt0259068	movie	Udayanan Vasavadattha	Udayanan Vasavadattha	0	1946	\N	\N	\N
tt0259080	movie	Vanasundari	Vanasundari	0	1951	\N	\N	\N
tt0259082	movie	Vannakili	Vannakili	0	1959	\N	\N	\N
tt0259083	movie	Varhadi Ani Vajantri	Varhadi Ani Vajantri	0	1973	\N	\N	Comedy,Drama
tt0259085	movie	Vasantsena	Vasantsena	0	1936	\N	\N	\N
tt0259086	movie	Vedavathi	Vedavathi	0	1941	\N	\N	\N
tt0259090	movie	Vikramadithan	Vikramadithan	0	1962	\N	\N	\N
tt0259091	movie	Vilayattu Bommai	Vilayattu Bommai	0	1954	\N	\N	\N
tt0259094	movie	Vishnu Leela	Vishnu Leela	0	1938	\N	\N	\N
tt0259097	movie	Expulsion from Paradise	Vyhnání z ráje	0	2001	\N	124	Drama
tt0259112	movie	Ya Sukhano Ya	Ya Sukhano Ya	0	1975	\N	\N	\N
tt0259170	movie	Abdullah	Abdullah	0	1980	\N	136	Action,Drama,Romance
tt0259173	movie	Aggi Ramudu	Aggi Ramudu	0	1954	\N	173	Drama
tt0259177	movie	Akbar Saleem Anarkali	Akbar Saleem Anarkali	0	1979	\N	139	Drama,History,Musical
tt0259182	movie	The American Nightmare	The American Nightmare	0	2000	\N	73	Documentary,Horror
tt0259183	movie	Ammayi Pelli	Ammayi Pelli	0	1974	\N	143	\N
tt0259187	movie	Anta Mana Manchike	Anta Mana Manchike	0	1972	\N	176	Drama
tt0259188	movie	Antastulu	Antastulu	0	1965	\N	182	Drama
tt0259189	movie	Apavadu	Apavadu	0	1941	\N	\N	Drama
tt0259201	movie	Athisaya Penn	Athisaya Penn	0	1959	\N	\N	\N
tt0259202	movie	Attagaru Swagatham	Attagaru Swagatham	0	1988	\N	115	\N
tt0259206	movie	Enough Is Enough	Baap Re Baap	0	1968	\N	\N	Animation
tt0259208	movie	Bamma Maata Bangaru Baata	Bamma Maata Bangaru Baata	0	1990	\N	153	Comedy,Drama
tt0259211	movie	Batasari	Batasari	0	1961	\N	146	Drama,Musical,Romance
tt0259214	movie	Bhai-Bhai	Bhai-Bhai	0	1956	\N	164	Drama
tt0259215	movie	Bhaktimala	Bhaktimala	0	1941	\N	186	Drama
tt0259216	movie	Scandal: The Big Turn On	Scandal: The Big Turn On	0	2000	\N	80	Drama,Thriller
tt0259220	movie	Bobbili Yudham	Bobbili Yudham	0	1964	\N	153	Action,Drama,History
tt0259225	movie	Brahmarshi Vishwamitra	Brahmarshi Vishwamitra	0	1991	\N	\N	Drama,Musical
tt0259240	movie	Chakrapani	Chakrapani	0	1954	\N	171	Comedy,Drama
tt0259241	movie	Chembaruthi	Chembaruthi	0	1992	\N	\N	Action,Drama,Romance
tt0259242	movie	Chanakya Chandragupta	Chanakya Chandragupta	0	1977	\N	178	Action,Drama,History
tt0259243	movie	Chanda Sasanudu	Chanda Sasanudu	0	1983	\N	151	Action,Drama
tt0259244	movie	Chandan	Chandan	0	1958	\N	158	Comedy,Drama,Family
tt0259245	movie	Chandirani	Chandirani	0	1953	\N	165	Drama,Musical
tt0259246	movie	Chaos	Chaos	0	1967	\N	\N	Animation
tt0259247	movie	Chellapillai	Chellapillai	0	1955	\N	\N	\N
tt0259251	movie	Chillu	Chillu	0	1982	\N	\N	Drama,Romance
tt0259252	movie	Chintamani	Chintamani	0	1956	\N	158	Drama
tt0259261	movie	Daana Veera Soora Karna	Daana Veera Soora Karna	0	1977	\N	233	Action,Drama,Fantasy
tt0259263	movie	Daivathinte Vikrithikal	Daivathinte Vikrithikal	0	1992	\N	108	Drama
tt0259282	movie	Down to Earth Part I: The Friendly Planet	Down to Earth Part I: The Friendly Planet	0	1973	\N	\N	Animation
tt0259283	movie	Down to Earth Part II: The Ravaged Elements	Down to Earth Part II: The Ravaged Elements	0	1973	\N	\N	Animation
tt0259284	movie	Down to Earth Part III: The Island of Graph	Down to Earth Part III: The Island of Graph	0	1974	\N	\N	Animation
tt0259285	movie	Down to Earth Part IV: The Fourth Revolution	Down to Earth Part IV: The Fourth Revolution	0	1974	\N	\N	Animation
tt0259288	movie	Dragonfly	Dragonfly	0	2002	\N	104	Drama,Fantasy,Mystery
tt0259293	movie	En Thangai Kalyani	En Thangai Kalyani	0	1988	\N	\N	Drama
tt0259296	movie	Enga Veetu Velan	Enga Veetu Velan	0	1992	\N	60	Drama
tt0259308	movie	Felix the Cat: The Movie	Felix the Cat: The Movie	0	1988	\N	82	Adventure,Animation,Comedy
tt0259310	movie	Fire Games	Fire Games	0	1983	\N	\N	Animation
tt0259322	movie	Gehrayee	Gehrayee	0	1980	\N	135	Drama,Horror
tt0259324	movie	Ghost Rider	Ghost Rider	0	2007	\N	110	Action,Fantasy,Thriller
tt0259339	movie	Grihalakshmi	Grihalakshmi	0	1967	\N	178	\N
tt0259356	movie	The Human Body	The Human Body	0	1980	\N	\N	Documentary
tt0259361	movie	Illalu	Illalu	0	1940	\N	\N	Drama
tt0259366	movie	Iska Kya Karen	Iska Kya Karen	0	1973	\N	\N	Documentary
tt0259387	movie	Konjum Salangai	Konjum Salangai	0	1962	\N	\N	\N
tt0259390	movie	Ladki	Ladki	0	1953	\N	161	Comedy
tt0259392	movie	Laila Majnu	Laila Majnu	0	1949	\N	171	Drama,History,Musical
tt0259393	movie	Lantana	Lantana	0	2001	\N	121	Drama,Mystery,Romance
tt0259412	movie	Maduraiyai Meeta Sundara Pandian	Maduraiyai Meeta Sundara Pandian	0	1978	\N	\N	\N
tt0259413	movie	Maithili Ennai Kathali	Maithili Ennai Kathali	0	1986	\N	\N	\N
tt0259415	movie	Malapilla	Malapilla	0	1938	\N	175	Drama
tt0259416	movie	Malliswari	Malliswari	0	1951	\N	194	Drama,History,Musical
tt0259421	movie	Manavadi Kosam	Manavadi Kosam	0	1977	\N	\N	\N
tt0259422	movie	Mangala	Mangala	0	1951	\N	182	Drama
tt0259423	movie	Mangamma Gari Manavadu	Mangamma Gari Manavadu	0	1984	\N	129	Drama
tt0259428	movie	Mattilo Manikyam	Mattilo Manikyam	0	1971	\N	\N	Comedy,Drama,Romance
tt0259429	movie	Maya Machhindra	Maya Machhindra	0	1932	\N	154	\N
tt0259430	movie	Maya Rambha	Maya Rambha	0	1950	\N	\N	Drama,Musical
tt0259431	movie	Mayalokam	Mayalokam	0	1945	\N	\N	Drama,Musical,Romance
tt0259433	movie	Meenamasathile Sooryan	Meenamasathile Sooryan	0	1985	\N	117	Drama
tt0259446	movie	My Big Fat Greek Wedding	My Big Fat Greek Wedding	0	2002	\N	95	Comedy,Drama,Romance
tt0259452	movie	Nadodi Mannan	Nadodi Mannan	0	1958	\N	220	Action,Adventure,Comedy
tt0259454	movie	Nala Damayanti	Nala Damayanti	0	1959	\N	159	Drama,Musical,Romance
tt0259456	movie	Narasinh Mehta	Narasinh Mehta	0	1932	\N	139	\N
tt0259458	movie	Natir Puja	Natir Puja	0	1932	\N	117	Drama
tt0259461	movie	Nenjil Oru Ragam	Nenjil Oru Ragam	0	1982	\N	112	\N
tt0259478	movie	Oru Thayin Sabhatham	Oru Thayin Sabhatham	0	1987	\N	\N	\N
tt0259479	movie	Oru Vasantha Geetham	Oru Vasantha Geetham	0	1994	\N	\N	\N
tt0259485	movie	Palnati Yudham	Palnati Yudham	0	1966	\N	182	Drama,History,Musical
tt0259486	movie	Panthulamma	Panthulamma	0	1943	\N	\N	\N
tt0259488	movie	Parvati Kalyanam	Parvati Kalyanam	0	1945	\N	\N	\N
tt0259490	movie	Patit Pawan	Patit Pawan	0	1992	\N	\N	\N
tt0259491	movie	Patni	Patni	0	1942	\N	194	\N
tt0259492	movie	Pattanathil Bhootham	Pattanathil Bhootham	0	1967	\N	166	Action,Comedy,Fantasy
tt0259494	movie	Payal Ki Jhankar	Payal Ki Jhankar	0	1968	\N	132	Action,Adventure,Comedy
tt0259495	movie	Peddarikam	Peddarikam	0	1992	\N	134	Action,Comedy,Drama
tt0259496	movie	Pelli Kanuka	Pelli Kanuka	0	1998	\N	142	Drama
tt0259518	movie	Prem Nazirine Kanmanilla	Prem Nazirine Kanmanilla	0	1983	\N	120	Drama
tt0259519	movie	Prema	Prema	0	1952	\N	171	\N
tt0259520	movie	Prema Prema Prema	Prema Prema Prema	0	1984	\N	\N	Romance
tt0259526	movie	Puravrutham	Puravrutham	0	1988	\N	\N	Drama
tt0259529	movie	Divine Lady	Divine Lady	0	1932	\N	176	Drama
tt0259530	movie	Ragam Thedum Pallavi	Ragam Thedum Pallavi	0	1982	\N	\N	\N
tt0259531	movie	Rail Payanangalil	Rail Payanangalil	0	1981	\N	\N	\N
tt0259533	movie	Raitu Bidda	Raitu Bidda	0	1939	\N	175	Drama
tt0259534	movie	Ramayana: The Legend of Prince Rama	Ramayana: The Legend of Prince Rama	0	1993	\N	135	Action,Adventure,Animation
tt0259535	movie	Ratnamala	Ratnamala	0	1947	\N	165	Drama,Musical
tt0259541	movie	Rihaee	Rihaee	0	1988	\N	158	Drama
tt0259547	movie	Conflict	Samar	0	1998	\N	126	Drama
tt0259549	movie	Samrat Ashok	Samrat Ashok	0	1992	\N	160	Action,Drama,History
tt0259550	movie	Samsara Sangeetham	Samsara Sangeetham	0	1989	\N	\N	Musical
tt0259552	movie	Sangham	Sangham	0	1953	\N	\N	\N
tt0259553	movie	Sarangadhara	Sarangadhara	0	1957	\N	\N	Drama,History,Musical
tt0259557	movie	Sati Savitri	Sati Savitri	0	1932	\N	153	Fantasy
tt0259558	movie	Sati Sone	Sati Sone	0	1932	\N	134	\N
tt0259570	movie	Shanti Enathu Shanti	Shanti Enathu Shanti	0	1991	\N	\N	\N
tt0259571	movie	Shaque	Shaque	0	1976	\N	\N	Drama,Mystery,Thriller
tt0259576	movie	Sri Krishna Pandaveeyam	Sri Krishna Pandaveeyam	0	1966	\N	187	Drama,Musical
tt0259577	movie	Shri Rama Pattabhishekham	Shri Rama Pattabhishekham	0	1978	\N	196	Drama,Family
tt0259578	movie	Shri Tirupati Venkateswara Kalyanam	Shri Tirupati Venkateswara Kalyanam	0	1979	\N	\N	Drama,Musical
tt0259579	movie	Sri Madvirat Veera Brahmendra Swamy Charitra	Sri Madvirat Veera Brahmendra Swamy Charitra	0	1984	\N	173	Drama,History,Musical
tt0259580	movie	Shrimad Virata Parvam	Shrimad Virata Parvam	0	1979	\N	\N	\N
tt0259583	movie	Sitam	Sitam	0	1982	\N	\N	Drama,Family
tt0259603	movie	Swar Sangam	Swar Sangam	0	1980	\N	\N	Documentary
tt0259604	movie	Swargaseema	Swargaseema	0	1945	\N	114	Drama
tt0259605	movie	Swathi Thirunal	Swathi Thirunal	0	1987	\N	133	Drama,History
tt0259607	movie	Tahsildar	Tahsildar	0	1944	\N	\N	Drama
tt0259609	movie	Talla Pellamma	Talla Pellamma	0	1970	\N	177	Drama
tt0259611	movie	Taru	Taru	0	1984	\N	\N	Animation
tt0259612	movie	Tatamma Kala	Tatamma Kala	0	1974	\N	158	Drama
tt0259631	movie	Tenali Ramakrishna	Tenali Ramakrishna	0	1956	\N	204	Comedy,Drama
tt0259635	movie	Thangaikor Geetham	Thangaikor Geetham	0	1983	\N	\N	\N
tt0259639	movie	Thayi Thangai Pasam	Thayi Thangai Pasam	0	1995	\N	\N	\N
tt0259666	movie	Todu Needa	Todu Needa	0	1965	\N	\N	Drama
tt0259699	movie	Ulagam Sutrum Valiban	Ulagam Sutrum Valiban	0	1973	\N	184	Action,Adventure,Comedy
tt0259706	movie	Uravai Katha Kili	Uravai Katha Kili	0	1984	\N	\N	\N
tt0259708	movie	Uyir Ulla Varai Usha	Uyir Ulla Varai Usha	0	1983	\N	141	Drama
tt0259709	movie	Vachanam	Vachanam	0	1989	\N	122	Crime,Drama,Musical
tt0259710	movie	Vadina	Vadina	0	1955	\N	\N	\N
tt0259711	movie	Vanilla Sky	Vanilla Sky	0	2001	\N	136	Fantasy,Mystery,Romance
tt0259712	movie	Varakatnam	Varakatnam	0	1968	\N	176	Drama
tt0259713	movie	Varudu Kavali	Varudu Kavali	0	1957	\N	\N	Comedy,Drama
tt0259714	movie	Vasantha Azhaippukkal	Vasantha Azhaippukkal	0	1980	\N	\N	\N
tt0259715	movie	Venal	Venal	0	1981	\N	\N	\N
tt0259718	movie	Vichitra Vivaham	Vichitra Vivaham	0	1973	\N	143	Drama
tt0259724	movie	Vipranarayana	Vipranarayana	0	1954	\N	183	Drama,Musical
tt0259726	movie	Vivaha Bandham	Vivaha Bandham	0	1964	\N	166	Drama
tt0259746	movie	You Said It	You Said It	0	1971	\N	\N	Animation
tt0259822	movie	.45	.45	0	2006	\N	101	Crime,Drama,Thriller
tt0259831	movie	Aakhri Cheekh	Aakhri Cheekh	0	1991	\N	124	Horror
tt0259832	movie	Aalu Magalu	Aalu Magalu	0	1977	\N	\N	Drama
tt0259838	movie	Agni Keratalu	Agni Keratalu	0	1988	\N	\N	Drama
tt0259842	movie	The Magnificent Guardian	Ajooba Kudrat Ka	0	1991	\N	\N	Action,Adventure,Fantasy
tt0259848	movie	Amara Prema	Amara Prema	0	1978	\N	\N	Drama,Romance
tt0259854	movie	Andhera	Andhera	0	1975	\N	110	Crime,Drama,Thriller
tt0259866	movie	Aatmiyudu	Aatmiyudu	0	1977	\N	\N	\N
tt0259877	movie	Bandh Darwaza	Bandh Darwaza	0	1990	\N	145	Action,Drama,Horror
tt0259881	movie	Beedala Patlu	Beedala Patlu	0	1950	\N	194	\N
tt0259889	movie	Bhale Rangadu	Bhale Rangadu	0	1969	\N	\N	\N
tt0259899	movie	Brahmachari	Brahmachari	0	1968	\N	\N	Comedy,Drama
tt0259921	movie	Challani Needa	Challani Needa	0	1968	\N	112	Drama
tt0259928	movie	Chinni Krishnudu	Chinni Krishnudu	0	1988	\N	\N	Comedy,Drama
tt0259929	movie	Christmas Carol: The Movie	Christmas Carol: The Movie	0	2001	\N	77	Animation,Family,Fantasy
tt0259958	movie	Dahshat	Dahshat	0	1981	\N	\N	Horror
tt0259971	movie	Devudu Chesina Pelli	Devudu Chesina Pelli	0	1974	\N	\N	\N
tt0259985	movie	Dora Babu	Dora Babu	0	1974	\N	163	\N
tt0259996	movie	Ek Hi Bhool	Ek Hi Bhool	0	1981	\N	144	Drama,Family,Romance
tt0259997	movie	Marmayogi	Marmayogi	0	1951	\N	175	Action,Drama,History
tt0260015	movie	Plight of the Poor	Ezhai Padum Padu	0	1950	\N	197	\N
tt0260047	movie	Ghungroo Ki Awaaz	Ghungroo Ki Awaaz	0	1981	\N	138	Mystery,Thriller
tt0260055	movie	Golmaal Govindam	Golmaal Govindam	0	1992	\N	128	Comedy,Drama
tt0260060	movie	Guest House	Guest House	0	1980	\N	\N	Horror
tt0260064	movie	Haqeeqat	Haqeeqat	0	1985	\N	148	Crime,Drama
tt0260066	movie	Haathkadi	Haathkadi	0	1995	\N	156	Action,Comedy,Drama
tt0260077	movie	Hotel	Hotel	0	1981	\N	135	Horror,Mystery
tt0260090	movie	Illalu	Illalu	0	1981	\N	129	Drama
tt0260097	movie	Insaf Ki Pukar	Insaf Ki Pukar	0	1987	\N	\N	Action,Drama
tt0260098	movie	Inspector Dhanush	Inspector Dhanush	0	1991	\N	150	Action,Drama
tt0260107	movie	Jeevan Dhaara	Jeevan Dhaara	0	1982	\N	137	Drama,Family
tt0260108	movie	Jeevana Tarangalu	Jeevana Tarangalu	0	1973	\N	\N	Drama
tt0260112	movie	Judaai	Judaai	0	1980	\N	149	Drama,Family
tt0260117	movie	Kanniyin Kathali	Kanniyin Kathali	0	1949	\N	\N	\N
tt0260119	movie	Kathanayaki	Kathanayaki	0	1955	\N	\N	Comedy,Drama
tt0260131	movie	Laila	Laila	0	1989	\N	\N	\N
tt0260144	movie	Lok Parlok	Lok Parlok	0	1979	\N	\N	Action,Comedy,Drama
tt0260152	movie	Maang Bharo Sajana	Maang Bharo Sajana	0	1980	\N	\N	Drama
tt0260155	movie	Mahakaal	Mahakaal	0	1994	\N	132	Comedy,Horror
tt0260156	movie	Main Intequam Loonga	Main Intequam Loonga	0	1982	\N	\N	Action,Drama
tt0260158	movie	Majboor	Majboor	0	1989	\N	\N	Action,Crime,Drama
tt0260161	movie	Manchi Mithrulu	Manchi Mithrulu	0	1969	\N	\N	Drama
tt0260163	movie	Manithan	Manithan	0	1953	\N	\N	\N
tt0260205	movie	Muddula Manavaraalu	Muddula Manavaraalu	0	1986	\N	137	Drama
tt0260206	movie	Mugguru Monagallu	Mugguru Monagallu	0	1983	\N	\N	Action,Drama
tt0260207	movie	Mujhe Insaaf Chahiye	Mujhe Insaaf Chahiye	0	1983	\N	133	Drama,Romance
tt0260212	movie	Muqaddar Ka Badshaah	Muqaddar Ka Badshaah	0	1990	\N	\N	Action
tt0260217	movie	Naache Mayuri	Naache Mayuri	0	1986	\N	\N	Drama,Family
tt0260219	movie	Nadimantrapu Siri	Nadimantrapu Siri	0	1968	\N	95	\N
tt0260222	movie	Naseeb Apna Apna	Naseeb Apna Apna	0	1986	\N	140	Comedy,Drama
tt0260224	movie	Navarathri	Navarathri	0	1966	\N	165	Comedy,Drama,Romance
tt0260238	movie	Nyayaniki Siksha	Nyayaniki Siksha	0	1988	\N	\N	\N
tt0260246	movie	Sex Through the Ages	On the Game	0	1974	\N	88	Comedy
tt0260286	movie	Police Mattu Dada	Police Mattu Dada	0	1991	\N	155	\N
tt0260294	movie	President Gari Abbayi	President Gari Abbayi	0	1987	\N	141	Action,Drama
tt0260303	movie	Purani Haveli	Purani Haveli	0	1989	\N	139	Horror,Musical
tt0260309	movie	Raitu Kutumbam	Raitu Kutumbam	0	1971	\N	152	Drama
tt0260310	movie	Raju Vedale	Raju Vedale	0	1976	\N	\N	\N
tt0260320	movie	Repli-Kate	National Lampoon's Repli-Kate	0	2002	\N	96	Comedy,Sci-Fi
tt0260324	movie	Rihaee	Rihaee	0	1954	\N	\N	\N
tt0260335	movie	Saamri	Saamri	0	1985	\N	102	Horror
tt0260336	movie	Sachai Ki Taqat	Sachai Ki Taqat	0	1989	\N	135	Action,Drama
tt0260337	movie	Sadaa Suhagan	Sadaa Suhagan	0	1986	\N	\N	Drama
tt0260344	movie	Sannata	Sannata	0	1981	\N	125	Horror,Mystery
tt0260345	movie	Sansar	Sansar	0	1987	\N	\N	Drama
tt0260368	movie	Shri Rama Raksha	Shri Rama Raksha	0	1978	\N	\N	\N
tt0260399	movie	Sugam Engay	Sugam Engay	0	1954	\N	\N	\N
tt0260403	movie	Suputhrudu	Suputhrudu	0	1971	\N	\N	\N
tt0260411	movie	Tahkhana	Tahkhana	0	1986	\N	117	Action,Drama,Horror
tt0260416	movie	Talli Tandrulu	Talli Tandrulu	0	1991	\N	128	Drama,Romance
tt0260418	movie	Telephone	Telephone	0	1985	\N	116	Mystery,Thriller
tt0260425	movie	Thayi Ullam	Thayi Ullam	0	1952	\N	\N	\N
tt0260472	movie	Uncle Tom's Cabin	Uncle Tom's Cabin	0	1977	\N	90	Drama
tt0260494	movie	Veerana	Veerana	0	1988	\N	135	Action,Drama,Horror
tt0260509	movie	Viduthalai	Viduthalai	0	1954	\N	170	\N
tt0260579	movie	Yeh Desh	Yeh Desh	0	1984	\N	150	Action,Drama
tt0260580	movie	Yeh To Kamaal Ho Gaya	Yeh To Kamaal Ho Gaya	0	1982	\N	136	Action,Comedy,Drama
tt0260676	movie	Aastiparulu	Aastiparulu	0	1966	\N	152	\N
tt0260677	movie	Aatma Bandhuvulu	Aatma Bandhuvulu	0	1987	\N	\N	Drama
tt0260678	movie	Aatma Gowravam	Aatma Gowravam	0	1966	\N	\N	Comedy,Drama
tt0260679	movie	Aatmiyulu	Aatmiyulu	0	1969	\N	\N	Drama
tt0260691	movie	Amarshilpi Jakanachari	Amarshilpi Jakanachari	0	1963	\N	161	\N
tt0260692	movie	Amarshilpi Jakanna	Amarshilpi Jakanna	0	1964	\N	161	\N
tt0260693	movie	Amayakuralu	Amayakuralu	0	1971	\N	\N	Drama
tt0260703	movie	Anyay	Anyay	0	1987	\N	\N	\N
tt0260709	movie	Ashajeevalu	Ashajeevalu	0	1962	\N	\N	\N
tt0260719	movie	Bahuroopi	Bahuroopi	0	1984	\N	\N	\N
tt0260724	movie	Bandhavyalu	Bandhavyalu	0	1968	\N	\N	Drama
tt0260726	movie	Bangaru Gaajulu	Bangaru Gaajulu	0	1968	\N	145	Drama
tt0260733	movie	Belbhandar	Belbhandar	0	1952	\N	\N	\N
tt0260737	movie	Bhagyavantha	Bhagyavantha	0	1981	\N	\N	\N
tt0260738	movie	Bhakta Dhruva Markandeya	Bhakta Dhruva Markandeya	0	1982	\N	\N	\N
tt0260739	movie	Bhakta Dhruva Markandeya	Bhakta Dhruva Markandeya	0	1982	\N	\N	\N
tt0260740	movie	Bhakta Markandeya	Bhakta Markandeya	0	1956	\N	\N	Drama
tt0260741	movie	Bhakta Markandeya	Bhakta Markandeya	0	1956	\N	\N	\N
tt0260742	movie	Bhakta Markandeya	Bhakta Markandeya	0	1956	\N	\N	\N
tt0260743	movie	Bhakta Tulsidas	Bhakta Tulsidas	0	1940	\N	\N	\N
tt0260744	movie	Bhakta Tulsidas	Bhakta Tulsidas	0	1947	\N	\N	\N
tt0260745	movie	Bhale Basava	Bhale Basava	0	1969	\N	150	\N
tt0260759	movie	Bombay to Mauritius	Mumbai Te Mauritius	0	1991	\N	\N	Drama
tt0260778	movie	Cancer Is Curable	Cancer Is Curable	0	1984	\N	\N	Documentary
tt0260783	movie	The Carnival	The Carnival	0	1984	\N	\N	Documentary
tt0260789	movie	Chadarangam	Chadarangam	0	1967	\N	\N	Drama
tt0260790	movie	Chal Re Laxya Mumbaila	Chal Re Laxya Mumbaila	0	1987	\N	\N	\N
tt0260791	movie	Chandirani	Chandirani	0	1953	\N	164	Drama,Musical
tt0260792	movie	Chandirani	Chandirani	0	1953	\N	\N	\N
tt0260793	movie	Chandrahasa	Chandrahasa	0	1965	\N	153	Drama,Musical
tt0260794	movie	Chandrahasa	Chandrahasa	0	1965	\N	\N	\N
tt0260811	movie	The City	The City	0	1985	\N	\N	Documentary
tt0260838	movie	Dak Bangla	Dak Bangla	0	1987	\N	108	Horror
tt0260842	movie	Dasara Bullodu	Dasara Bullodu	0	1971	\N	160	Drama,Family,Romance
tt0260858	movie	Dharma Daata	Dharma Daata	0	1970	\N	\N	Drama
tt0260866	movie	Don't Say a Word	Don't Say a Word	0	2001	\N	113	Drama,Mystery,Thriller
tt0260868	movie	Dr. Chakravarthy	Dr. Chakravarthy	0	1964	\N	167	Drama
tt0260870	movie	Mahishasura Mardini	Mahishasura Mardini	0	1959	\N	167	Drama
tt0260920	movie	Ganga Ki Kasam	Ganga Ki Kasam	0	1975	\N	\N	Action,Drama
